Date,Open_TSLA,High_TSLA,Low_TSLA,Close_TSLA,Adj_Close_TSLA,Volume_TSLA,EPS_qtr,Revenue,oper_cash_fl,gross_mrgn,oper_mrgn,net_mrgn,pe_ann,pe_qtr,fed_funds_rate,Open_NDQ,High_NDQ,Low_NDQ,Close_NDQ,Adj Close_NDQ,Volume_NDQ,Open_SPX,High_SPX,Low_SPX,Close_SPX,Adj_Close_SPX,Volume_SPX
7/22/22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,104.7089796,418.8359185,0.0175,12025.37012,12093.01953,11767.19043,11834.11035,11834.11035,4721880000,3998.429932,4012.439941,3938.860107,3961.629883,3961.629883,3979240000
7/25/22,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,0.65,16934000000,2351000000,0.271,0.1591,0.1417,103.2435842,412.9743369,0.0175,11837.95996,11855.11035,11707.53027,11782.66992,11782.66992,4346520000,3965.719971,3975.300049,3943.459961,3966.840088,3966.840088,3568340000
7/26/22,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,99.56153269,398.2461308,0.0175,11701.53027,11711.30957,11533.37012,11562.57031,11562.57031,4349760000,3953.219971,3953.219971,3910.73999,3921.050049,3921.050049,3778950000
7/27/22,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,105.7000027,422.8000108,0.025,11756.19043,12081.73047,11718.37988,12032.41992,12032.41992,4588480000,3951.429932,4039.560059,3951.429932,4023.610107,4023.610107,4112180000
7/28/22,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,108.0384592,432.1538369,0.025,12036.48047,12179.08984,11886.66992,12162.58984,12162.58984,4924950000,4026.129883,4078.949951,3992.969971,4072.429932,4072.429932,4413000000
7/29/22,280.700012,298.320007,279.100006,297.149994,297.149994,95313000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,114.2884592,457.1538369,0.025,12239.69043,12426.25977,12181.12988,12390.69043,12390.69043,4907410000,4087.330078,4140.149902,4079.219971,4130.290039,4130.290039,4616360000
8/1/22,301.276672,311.876678,295,297.276672,297.276672,117042900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,114.3371815,457.3487262,0.025,12317.95996,12499.71973,12271.98047,12368.98047,12368.98047,4396390000,4112.379883,4144.950195,4096.02002,4118.629883,4118.629883,4202810000
8/2/22,294.003326,307.833344,292.666656,300.58667,300.58667,95577600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,115.6102577,462.4410308,0.025,12287.66992,12503.33984,12260.48047,12348.75977,12348.75977,4792140000,4104.209961,4140.470215,4079.810059,4091.189941,4091.189941,4727710000
8/3/22,305,309.549988,301.149994,307.396667,307.396667,80091000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,118.2294873,472.9179492,0.025,12433.87012,12699.63965,12425.20996,12668.16016,12668.16016,5667990000,4107.959961,4167.660156,4107.959961,4155.169922,4155.169922,4351760000
8/4/22,311,313.606659,305,308.633331,308.633331,72256200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,118.7051273,474.8205092,0.025,12675.04004,12736.19043,12600.78027,12720.58008,12720.58008,5451470000,4154.850098,4161.290039,4135.419922,4151.939941,4151.939941,4283320000
8/5/22,302.670013,304.606659,285.543335,288.170013,288.170013,113172900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,110.8346204,443.3384815,0.025,12538.79981,12720.44043,12525.76953,12657.54981,12657.54981,4911300000,4115.870117,4151.580078,4107.310059,4145.189941,4145.189941,4085940000
8/8/22,295,305.200012,289.08667,290.42334,290.42334,98994000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,111.7012846,446.8051385,0.025,12703.71973,12855.15039,12597.75,12644.45996,12644.45996,5238600000,4155.930176,4186.620117,4128.970215,4140.060059,4140.060059,4221090000
8/9/22,290.293335,292.396667,279.353333,283.333344,283.333344,86244600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,108.9743631,435.8974523,0.025,12557.49023,12582.91016,12438.86035,12493.92969,12493.92969,5307340000,4133.109863,4137.299805,4112.089844,4122.470215,4122.470215,3913090000
8/10/22,297.066681,297.51001,283.369995,294.356659,294.356659,94918800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,113.2140996,452.8563985,0.025,12793.44043,12861.44043,12698.61035,12854.79981,12854.79981,5196210000,4181.02002,4211.029785,4177.259766,4210.240234,4210.240234,4546010000
8/11/22,296.513336,298.236664,285.833344,286.630005,286.630005,70155000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,110.2423096,440.9692385,0.025,12944.82031,13026.24023,12760.08984,12779.91016,12779.91016,5815960000,4227.399902,4257.910156,4201.410156,4207.27002,4207.27002,4630200000
8/12/22,289.416656,300.160004,285.033325,300.029999,300.029999,79657200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,115.3961535,461.5846138,0.025,12866.30957,13047.19043,12821.21973,13047.19043,13047.19043,4782610000,4225.02002,4280.470215,4219.779785,4280.149902,4280.149902,3788010000
8/15/22,301.786682,313.133331,301.230011,309.320007,309.320007,89359200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,118.9692335,475.8769338,0.025,12996.62988,13146.05957,12993.78027,13128.04981,13128.04981,4476040000,4269.370117,4301.790039,4256.899902,4297.140137,4297.140137,3696830000
8/16/22,311.666656,314.666656,302.883331,306.563324,306.563324,88136400,0.65,16934000000,2351000000,0.271,0.1591,0.1417,117.9089708,471.6358831,0.025,13082.63965,13181.08984,12979.24023,13102.54981,13102.54981,5028410000,4290.459961,4325.279785,4277.77002,4305.200195,4305.200195,4329820000
8/17/22,303.396667,309.656677,300.033325,303.996674,303.996674,68766000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,116.9217977,467.6871908,0.025,12968.62988,13053.50977,12863.00977,12938.12012,12938.12012,5229520000,4280.399902,4302.180176,4253.080078,4274.040039,4274.040039,3885030000
8/18/22,306,306.5,301.853333,302.869995,302.869995,47500500,0.65,16934000000,2351000000,0.271,0.1591,0.1417,116.4884596,465.9538385,0.025,12937.79004,13002.66016,12873.49023,12965.33984,12965.33984,4724350000,4273.129883,4292.529785,4261.97998,4283.740234,4283.740234,3340330000
8/19/22,299,300.359985,292.5,296.666656,296.666656,61395300,0.65,16934000000,2351000000,0.271,0.1591,0.1417,114.10256,456.41024,0.025,12832.26953,12859.00977,12674.87012,12705.21973,12705.21973,4628170000,4266.310059,4266.310059,4218.700195,4228.47998,4228.47998,3761340000
8/22/22,291.91333,292.399994,286.296661,289.91333,289.91333,55843200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,111.5051269,446.0205077,0.025,12523.16016,12538.54981,12353.73047,12381.57031,12381.57031,4270980000,4195.080078,4195.080078,4129.859863,4137.990234,4137.990234,3907430000
8/23/22,291.453339,298.82666,287.92334,296.453339,296.453339,63984900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,114.020515,456.08206,0.025,12380.37012,12490.84961,12352.03027,12381.29981,12381.29981,3836180000,4133.089844,4159.77002,4124.029785,4128.72998,4128.72998,3823520000
8/24/22,297.563324,303.646667,296.5,297.09668,297.09668,57259800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,114.2679538,457.0718154,0.025,12375.15039,12504.33008,12350.16016,12431.53027,12431.53027,3917170000,4126.549805,4156.560059,4119.970215,4140.77002,4140.77002,3583630000
8/25/22,302.359985,302.959991,291.600006,296.070007,296.070007,53230000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,113.8730796,455.4923185,0.025,12506.37012,12641.25977,12471.98047,12639.26953,12639.26953,4323470000,4153.259766,4200.540039,4147.589844,4199.120117,4199.120117,3566870000
8/26/22,297.429993,302,287.470001,288.089996,288.089996,57163900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,110.8038446,443.2153785,0.025,12630.58008,12655.83984,12141.51953,12141.70996,12141.70996,4530000000,4198.740234,4203.040039,4057.659912,4057.659912,4057.659912,3832750000
8/29/22,282.829987,287.73999,280.700012,284.820007,284.820007,41864700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,109.5461565,438.1846262,0.025,12021.04981,12124.87012,11981.41992,12017.66992,12017.66992,4209850000,4034.580078,4062.98999,4017.419922,4030.610107,4030.610107,3396510000
8/30/22,287.869995,288.480011,272.649994,277.700012,277.700012,50541800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,106.8076969,427.2307877,0.025,12093.05957,12101.84961,11790.01953,11883.13965,11883.13965,4681520000,4041.25,4044.97998,3965.209961,3986.159912,3986.159912,3835860000
8/31/22,280.619995,281.25,271.809998,275.609985,275.609985,52107300,0.65,16934000000,2351000000,0.271,0.1591,0.1417,106.0038404,424.0153615,0.025,11972.55957,12027.42969,11814.16992,11816.2002,11816.2002,4952010000,4000.669922,4015.370117,3954.530029,3955,3955,4542490000
9/1/22,272.579987,277.579987,266.149994,277.160004,277.160004,54287000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,106.6000015,426.4000062,0.025,11707.44043,11798.37012,11546.51953,11785.12988,11785.12988,4792890000,3936.72998,3970.22998,3903.649902,3966.850098,3966.850098,4152250000
9/2/22,281.070007,282.350006,269.079987,270.209991,270.209991,50890100,0.65,16934000000,2351000000,0.271,0.1591,0.1417,103.9269196,415.7076785,0.025,11899.13965,11945.91016,11573.50977,11630.86035,11630.86035,4257410000,3994.659912,4018.429932,3906.209961,3924.26001,3924.26001,3665850000
9/6/22,272.679993,275.98999,265.73999,274.420013,274.420013,55860000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,105.5461588,422.1846354,0.025,11643.03027,11679.42969,11471.5,11544.91016,11544.91016,4622940000,3930.889893,3942.550049,3886.75,3908.189941,3908.189941,4127340000
9/7/22,273.100006,283.839996,272.269989,283.700012,283.700012,50028900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,109.1153892,436.4615569,0.025,11559.37988,11819.07031,11555.08008,11791.90039,11791.90039,4445640000,3909.429932,3987.889893,3906.030029,3979.870117,3979.870117,3890320000
9/8/22,281.299988,289.5,279.76001,289.26001,289.26001,53713100,0.65,16934000000,2351000000,0.271,0.1591,0.1417,111.25385,445.0154,0.025,11679.86035,11896.73047,11660.53027,11862.12988,11862.12988,4329910000,3959.939941,4010.5,3944.810059,4006.179932,4006.179932,3966850000
9/9/22,291.670013,299.850006,291.25,299.679993,299.679993,54338100,0.65,16934000000,2351000000,0.271,0.1591,0.1417,115.2615358,461.0461431,0.025,11958.61035,12132.66992,11958.61035,12112.30957,12112.30957,4401590000,4022.939941,4076.810059,4022.939941,4067.360107,4067.360107,3901940000
9/12/22,300.720001,305.48999,300.399994,304.420013,304.420013,48674600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,117.0846204,468.3384815,0.025,12174.94043,12270.19043,12169.28027,12266.41016,12266.41016,4146680000,4083.669922,4119.279785,4083.669922,4110.410156,4110.410156,3814200000
9/13/22,292.899994,297.399994,290.399994,292.130005,292.130005,68229600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,112.3576942,449.4307769,0.025,11908.80957,11957.96973,11604.42969,11633.57031,11633.57031,5188380000,4037.120117,4037.120117,3921.280029,3932.689941,3932.689941,4224550000
9/14/22,292.23999,306,291.640015,302.609985,302.609985,72628700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,116.3884558,465.5538231,0.025,11680.41016,11746.83008,11602.75977,11719.67969,11719.67969,4861530000,3940.72998,3961.939941,3912.179932,3946.01001,3946.01001,4293240000
9/15/22,301.829987,309.119995,300.720001,303.75,303.75,64795500,0.65,16934000000,2351000000,0.271,0.1591,0.1417,116.8269231,467.3076923,0.025,11633.24023,11760.73047,11497.11035,11552.36035,11552.36035,4805910000,3932.409912,3959.139893,3888.280029,3901.350098,3901.350098,4441830000
9/16/22,299.609985,303.709991,295.600006,303.350006,303.350006,87087800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,116.6730792,466.6923169,0.025,11401.20996,11460.42969,11316.91992,11448.40039,11448.40039,7451840000,3880.949951,3880.949951,3837.080078,3873.330078,3873.330078,7954650000
9/19/22,300.089996,309.839996,297.799988,309.070007,309.070007,60231200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,118.8730796,475.4923185,0.025,11338.57031,11538.12988,11337.83008,11535.01953,11535.01953,4168670000,3849.909912,3900.449951,3838.5,3899.889893,3899.889893,3766850000
9/20/22,306.910004,313.329987,305.579987,308.730011,308.730011,61642800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,118.7423119,474.9692477,0.025,11440.13965,11520.99023,11343.71973,11425.04981,11425.04981,4028100000,3875.22998,3876.01001,3827.540039,3855.929932,3855.929932,4058050000
9/21/22,308.290009,313.799988,300.630005,300.799988,300.799988,62555700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,115.6923031,462.7692123,0.0325,11466.20996,11613.57031,11218.99023,11220.19043,11220.19043,4471000000,3871.399902,3907.070068,3789.48999,3789.929932,3789.929932,4078330000
9/22/22,299.859985,301.290009,285.820007,288.589996,288.589996,70545400,0.65,16934000000,2351000000,0.271,0.1591,0.1417,110.9961523,443.9846092,0.0325,11167.37988,11203.76953,11024.63965,11066.80957,11066.80957,4916470000,3782.360107,3790.899902,3749.449951,3757.98999,3757.98999,4284600000
9/23/22,283.089996,284.5,272.820007,275.329987,275.329987,63748400,0.65,16934000000,2351000000,0.271,0.1591,0.1417,105.8961488,423.5845954,0.0325,10952.69043,10958.29004,10732.71973,10867.92969,10867.92969,5134350000,3727.139893,3727.139893,3647.469971,3693.22998,3693.22998,5144270000
9/26/22,271.829987,284.089996,270.309998,276.01001,276.01001,58076900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,106.1576962,424.6307846,0.0325,10833.37988,11024,10789.04981,10802.91992,10802.91992,4697730000,3682.719971,3715.669922,3644.76001,3655.040039,3655.040039,4886140000
9/27/22,283.839996,288.670013,277.51001,282.940002,282.940002,61925200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,108.8230777,435.2923108,0.0325,10955.29004,11040.98047,10741.01953,10829.5,10829.5,4445050000,3686.439941,3717.530029,3623.290039,3647.290039,3647.290039,4577740000
9/28/22,283.079987,289,277.570007,287.809998,287.809998,54664800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,110.6961531,442.7846123,0.0325,10817.51953,11101.5,10776.33984,11051.63965,11051.63965,4556100000,3651.939941,3736.73999,3640.610107,3719.040039,3719.040039,4684850000
9/29/22,282.76001,283.649994,265.779999,268.209991,268.209991,77620600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,103.1576888,412.6307554,0.0325,10894.44043,10899.46973,10623.21973,10737.50977,10737.50977,4516630000,3687.01001,3687.01001,3610.399902,3640.469971,3640.469971,4681810000
9/30/22,266.149994,275.570007,262.470001,265.25,265.25,67726600,0.65,16934000000,2351000000,0.271,0.1591,0.1417,102.0192308,408.0769231,0.0325,10697.70996,10883.04004,10572.33008,10575.62012,10575.62012,4649710000,3633.47998,3671.439941,3584.129883,3585.620117,3585.620117,5645360000
10/3/22,254.5,255.160004,241.009995,242.399994,242.399994,98363500,0.65,16934000000,2351000000,0.271,0.1591,0.1417,93.23076692,372.9230677,0.0325,10659.00977,10875.45996,10577.88965,10815.42969,10815.42969,4415440000,3609.780029,3698.350098,3604.929932,3678.429932,3678.429932,4806680000
10/4/22,250.520004,257.5,242.009995,249.440002,249.440002,109578500,0.65,16934000000,2351000000,0.271,0.1591,0.1417,95.93846231,383.7538492,0.0325,11054.71973,11189.95996,11044.04004,11176.41016,11176.41016,5004780000,3726.459961,3791.919922,3726.459961,3790.929932,3790.929932,5146580000
10/5/22,245.009995,246.669998,233.270004,240.809998,240.809998,86982700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,92.61923,370.47692,0.0325,11022.66992,11210.32031,10910.75977,11148.63965,11148.63965,4091860000,3753.25,3806.909912,3722.659912,3783.280029,3783.280029,4293180000
10/6/22,239.440002,244.580002,235.350006,238.130005,238.130005,69298400,0.65,16934000000,2351000000,0.271,0.1591,0.1417,91.58846346,366.3538538,0.0325,11129.04004,11230.44043,11051.26953,11073.30957,11073.30957,4423320000,3771.969971,3797.929932,3739.219971,3744.52002,3744.52002,4252100000
10/7/22,233.940002,234.570007,222.020004,223.070007,223.070007,83916800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,85.79615654,343.1846262,0.0325,10877.28027,10891.92969,10608.51953,10652.40039,10652.40039,4634190000,3706.73999,3706.73999,3620.72998,3639.659912,3639.659912,4449660000
10/10/22,223.929993,226.990005,218.360001,222.960007,222.960007,67925000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,85.75384885,343.0153954,0.0325,10659.9502,10669.92969,10449.04004,10542.09961,10542.09961,3989640000,3647.51001,3652.169922,3588.100098,3612.389893,3612.389893,3834320000
10/11/22,220.949997,225.75,215,216.5,216.5,77013200,0.65,16934000000,2351000000,0.271,0.1591,0.1417,83.26923077,333.0769231,0.0325,10484.37012,10608.83984,10351.98047,10426.19043,10426.19043,4738840000,3595.860107,3640.659912,3568.449951,3588.840088,3588.840088,4759030000
10/12/22,215.330002,219.300003,211.509995,217.240005,217.240005,66860700,0.65,16934000000,2351000000,0.271,0.1591,0.1417,83.55384808,334.2153923,0.0325,10437,10494.53027,10372.20996,10417.09961,10417.09961,4091030000,3590.830078,3608.340088,3573.860107,3577.030029,3577.030029,4006830000
10/13/22,208.300003,222.990005,206.220001,221.720001,221.720001,91483000,0.65,16934000000,2351000000,0.271,0.1591,0.1417,85.27692346,341.1076938,0.0325,10131.82031,10697.70996,10088.83008,10649.15039,10649.15039,5300080000,3520.370117,3685.409912,3491.580078,3669.909912,3669.909912,5021680000
10/14/22,224.009995,226.259995,204.160004,204.990005,204.990005,94124500,0.65,16934000000,2351000000,0.271,0.1591,0.1417,78.84230962,315.3692385,0.0325,10742.80957,10766.69043,10308.80957,10321.38965,10321.38965,4393000000,3690.409912,3712,3579.679932,3583.070068,3583.070068,4243030000
10/17/22,210.039993,221.860001,209.449997,219.350006,219.350006,79428800,0.65,16934000000,2351000000,0.271,0.1591,0.1417,84.36538692,337.4615477,0.0325,10575.65039,10696.58984,10569.69043,10675.79981,10675.79981,4439190000,3638.649902,3689.72998,3638.649902,3677.949951,3677.949951,4352780000
10/18/22,229.5,229.820007,217.25,220.190002,220.190002,75891900,0.65,16934000000,2351000000,0.271,0.1591,0.1417,84.68846231,338.7538492,0.0325,10963.99023,10972.96973,10670.12012,10772.40039,10772.40039,5047360000,3746.26001,3762.790039,3686.530029,3719.97998,3719.97998,4483740000
10/19/22,219.800003,222.929993,217.779999,222.039993,222.039993,66571500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,58.43157711,233.7263084,0.0325,10689.30957,10808.04004,10592.87988,10680.50977,10680.50977,4955090000,3703.110107,3728.580078,3666.51001,3695.159912,3695.159912,4223800000
10/20/22,208.279999,215.550003,202,207.279999,207.279999,117798100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,54.54736816,218.1894726,0.0325,10657.41016,10837.29981,10574.54981,10614.83984,10614.83984,4628010000,3689.050049,3736,3656.439941,3665.780029,3665.780029,4496620000
10/21/22,206.419998,214.660004,203.800003,214.440002,214.440002,75713800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,56.43157947,225.7263179,0.0325,10576.04004,10875.71973,10542.42969,10859.71973,10859.71973,4706440000,3657.100098,3757.889893,3647.419922,3752.75,3752.75,5078020000
10/24/22,205.820007,213.5,198.589996,211.25,211.25,100446800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,55.59210526,222.3684211,0.0325,10867.07031,10983.51953,10713.33008,10952.61035,10952.61035,4808710000,3762.01001,3810.73999,3741.649902,3797.340088,3797.340088,4747930000
10/25/22,210.100006,224.350006,210,222.419998,222.419998,96507900,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,58.53157842,234.1263137,0.0325,10996.96973,11210.37988,10996.96973,11199.12012,11199.12012,5141760000,3799.439941,3862.850098,3799.439941,3859.110107,3859.110107,4843120000
10/26/22,219.399994,230.600006,218.199997,224.639999,224.639999,85012500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,59.11578921,236.4631568,0.0325,10969.01953,11205.83984,10948.37988,10970.99023,10970.99023,5224440000,3825.969971,3886.149902,3824.070068,3830.600098,3830.600098,4817310000
10/27/22,229.770004,233.809998,222.850006,225.089996,225.089996,61638800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,59.23420947,236.9368379,0.0325,10971.9502,10998.73047,10780.5,10792.66992,10792.66992,4773520000,3834.689941,3859.949951,3803.790039,3807.300049,3807.300049,4687320000
10/28/22,225.399994,228.860001,216.350006,228.520004,228.520004,69152400,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,60.13684316,240.5473726,0.0325,10766.2002,11117.04004,10766.2002,11102.4502,11102.4502,4731940000,3808.26001,3905.419922,3808.26001,3901.060059,3901.060059,4459410000
10/31/22,226.190002,229.850006,221.940002,227.539993,227.539993,61554300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,59.87894553,239.5157821,0.0325,11028.42969,11047.94043,10914.00977,10988.15039,10988.15039,4753740000,3881.850098,3893.72998,3863.179932,3871.97998,3871.97998,4820620000
11/1/22,234.050003,237.399994,227.279999,227.820007,227.820007,62688800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,59.95263342,239.8105337,0.0325,11154.74023,11156.34961,10881.19043,10890.84961,10890.84961,4677520000,3901.790039,3911.790039,3843.800049,3856.100098,3856.100098,4481210000
11/2/22,226.039993,227.869995,214.820007,214.979996,214.979996,63070300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,56.57368316,226.2947326,0.04,10885.00977,10993.24023,10522.90039,10524.79981,10524.79981,5436420000,3852.899902,3894.439941,3758.679932,3759.689941,3759.689941,4899000000
11/3/22,211.360001,221.199997,210.139999,215.309998,215.309998,56538800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,56.66052579,226.6421032,0.04,10399.4502,10486.00977,10319.54004,10342.94043,10342.94043,5102190000,3733.25,3750.590088,3698.149902,3719.889893,3719.889893,4625290000
11/4/22,222.600006,223.800003,203.080002,207.470001,207.470001,98622200,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,54.59736868,218.3894747,0.04,10548.13965,10553.62988,10262.92969,10475.25,10475.25,5453750000,3766.97998,3796.340088,3708.840088,3770.550049,3770.550049,5400180000
11/7/22,208.649994,208.899994,196.660004,197.080002,197.080002,93916500,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.86315842,207.4526337,0.04,10516.94043,10587.95996,10428.91016,10564.51953,10564.51953,4456690000,3780.709961,3813.949951,3764.699951,3806.800049,3806.800049,4341620000
11/8/22,194.020004,195.199997,186.75,191.300003,191.300003,128803400,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,50.34210605,201.3684242,0.04,10611.53027,10745.63965,10472.73047,10616.2002,10616.2002,5134500000,3817.02002,3859.399902,3786.280029,3828.110107,3828.110107,4607640000
11/9/22,190.779999,195.889999,177.119995,177.589996,177.589996,127062700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,46.73420947,186.9368379,0.04,10528.4502,10564.96973,10344.00977,10353.16992,10353.16992,4977460000,3810.939941,3818.199951,3744.219971,3748.570068,3748.570068,4645010000
11/10/22,189.899994,191,180.029999,190.720001,190.720001,132703000,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,50.18947395,200.7578958,0.04,10869.16992,11119.12012,10779.9502,11114.15039,11114.15039,6433000000,3859.889893,3958.330078,3859.889893,3956.370117,3956.370117,5781260000
11/11/22,186,196.520004,182.589996,195.970001,195.970001,114403600,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.57105289,206.2842116,0.04,11124.75,11352.42969,11069.83008,11323.33008,11323.33008,5867750000,3963.719971,4001.47998,3944.820068,3992.929932,3992.929932,5593310000
11/14/22,192.770004,195.729996,186.339996,190.949997,190.949997,92226600,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,50.24999921,200.9999968,0.04,11233.90039,11350.12012,11167.16992,11196.21973,11196.21973,5004060000,3977.969971,4008.969971,3956.399902,3957.25,3957.25,4561930000
11/15/22,195.880005,200.820007,192.059998,194.419998,194.419998,91293800,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.16315737,204.6526295,0.04,11474.82031,11492.62012,11241.15039,11358.41016,11358.41016,5617310000,4006.409912,4028.840088,3953.169922,3991.72998,3991.72998,5015310000
11/16/22,191.509995,192.570007,185.660004,186.919998,186.919998,66567600,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,49.18947316,196.7578926,0.04,11260.09961,11286.09961,11162.91992,11183.66016,11183.66016,4585190000,3976.820068,3983.090088,3954.340088,3958.790039,3958.790039,4165320000
11/17/22,183.960007,186.160004,180.899994,183.169998,183.169998,64336000,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,48.20263105,192.8105242,0.04,11008.66992,11198.83984,11006.20996,11144.95996,11144.95996,4354360000,3919.26001,3954.330078,3906.540039,3946.560059,3946.560059,4051780000
11/18/22,185.050003,185.190002,176.550003,180.190002,180.190002,76048900,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,47.41842158,189.6736863,0.04,11257.00977,11259.44043,11059.16016,11146.05957,11146.05957,4175420000,3966.389893,3979.889893,3935.97998,3965.340088,3965.340088,4037360000
11/21/22,175.850006,176.770004,167.539993,167.869995,167.869995,92882700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,44.17631447,176.7052579,0.04,11091.00977,11128.78027,10999.75,11024.50977,11024.50977,3977130000,3956.22998,3962,3933.340088,3949.939941,3949.939941,3850690000
11/22/22,168.630005,170.919998,166.190002,169.910004,169.910004,78452300,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,44.71315895,178.8526358,0.04,11058.55957,11179.87012,10975.66016,11174.41016,11174.41016,4186360000,3965.51001,4005.879883,3956.879883,4003.580078,4003.580078,3887990000
11/23/22,173.570007,183.619995,172.5,183.199997,183.199997,109536700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,48.21052553,192.8421021,0.04,11174.61035,11310.82031,11174.61035,11285.32031,11285.32031,4431530000,4000.300049,4033.780029,3998.659912,4027.26001,4027.26001,3279720000
11/25/22,185.059998,185.199997,180.630005,182.860001,182.860001,50672700,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,48.12105289,192.4842116,0.04,11231,11261.57031,11206.37988,11226.36035,11226.36035,2184080000,4023.340088,4034.02002,4020.76001,4026.120117,4026.120117,1706460000
11/28/22,179.960007,188.5,179,182.919998,182.919998,92905200,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,48.13684158,192.5473663,0.04,11147.57031,11217.75,11020.69043,11049.5,11049.5,4271360000,4005.360107,4012.27002,3955.77002,3963.939941,3963.939941,3615430000
11/29/22,184.990005,186.380005,178.75,180.830002,180.830002,83357100,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,47.58684263,190.3473705,0.04,11060.01953,11086.01953,10944.37012,10983.78027,10983.78027,4592830000,3964.189941,3976.77002,3937.649902,3957.629883,3957.629883,3546040000
11/30/22,182.429993,194.759995,180.630005,194.699997,194.699997,109186400,0.95,21454000000,5100000000,0.2661,0.1652,0.1495,51.23684132,204.9473653,0.04,10995.2002,11468.46973,10966.53027,11468,11468,6653460000,3957.179932,4080.110107,3938.580078,4080.110107,4080.110107,6579360000
